id,plant_id,account_type,is_active,plant_name,year,market_price_min,market_price_max,unit,size,est_price,source
1408,PLTA0353,A,1,ส้มกา,2568,100,400,บาท/ต้น,L,400,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1409,PLTA0354,A,0,ส้มเกลี้ยง ส้มเข้ง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1410,PLTA0355,A,0,ส้มเขียวหวาน,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1411,PLTA0356,A,1,ส้มแขก,2568,300,1200,บาท/ต้น,L,"1,200",ร้านขายต้นไม้ (ราคาขายปลีก)
1412,PLTA0357,A,1,ส้มจี๊ด,2568,200,600,บาท/ต้น,L,600,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1413,PLTA0358,A,1,ส้มจีน,2568,400,1000,บาท/ต้น,L,"1,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1414,PLTA0359,A,1,ส้มจุก,2568,400,1200,บาท/ต้น,L,"1,200",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1415,PLTA0360,A,1,ส้มโซกุน,2568,800,3000,บาท/ต้น,L,"3,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1416,PLTA0361,A,1,ส้มซ่า,2568,300,1000,บาท/ต้น,L,"1,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1417,PLTA0362,A,1,ส้มป่อย,2568,150,600,บาท/ต้น,L,600,ร้านขายต้นไม้ (ราคาขายปลีก)
1418,PLTA0363,A,1,ส้มแป้น,2568,100,300,บาท/ต้น,L,300,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1419,PLTA0364,A,1,ส้มพันธุ์ดี,2568,1000,5000,บาท/ต้น,L,"5,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1420,PLTA0365,A,1,ส้มพันธุ์ทั่วไป,2568,500,2500,บาท/ต้น,L,"2,500",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1421,PLTA0366,A,1,ส้มเสี้ยว,2568,80,200,บาท/ต้น,L,200,ร้านขายต้นไม้ (ราคาขายปลีก)
1422,PLTA0367,A,1,สมอ,2568,200,800,บาท/ต้น,L,800,ร้านขายต้นไม้ (ราคาขายปลีก)
1423,PLTA0368,A,1,ส้มโอพันธุ์ดี,2568,2000,7000,บาท/ต้น,L,"7,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1424,PLTA0369,A,1,ส้มโอพันธุ์พื้นเมือง/ทั่วไป,2568,200,800,บาท/ต้น,L,800,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1425,PLTA0370,A,0,สละ,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1426,PLTA0371,A,1,สละพันธุ์ดี,2568,1000,3000,บาท/ต้น,L,"3,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1427,PLTA0372,A,1,สละพันธุ์ทั่วไป,2568,300,1500,บาท/ต้น,L,"1,500",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1428,PLTA0373,A,1,สะแก,2568,50,150,บาท/กอ,L,150,ร้านขายต้นไม้ (ราคาขายปลีก)
1429,PLTA0374,A,1,สะเดา สะเดาป่า สะเดาหวาน,2568,200,800,บาท/ต้น,L,800,ร้านขายต้นไม้ (ราคาขายปลีก)
1430,PLTA0375,A,1,สะเดาเทียม สะเดาช้าง,2568,500,2000,บาท/ต้น,L,"2,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1431,PLTA0376,A,1,สะตอ,2568,1000,4000,บาท/ต้น,L,"4,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1432,PLTA0377,A,1,สะตือ เหรียง สะเหรี่ยง,2568,200,800,บาท/ต้น,L,800,ร้านขายต้นไม้ (ราคาขายปลีก)
1433,PLTA0378,A,1,สะแบง เหียง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1434,PLTA0379,A,1,สะมั่ง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1435,PLTA0380,A,1,สัก,2568,500,2000,บาท/ต้น,L,"2,000",กรมป่าไม้ (ราคาหน้าสวน)
1436,PLTA0381,A,1,สังกรณี,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1437,PLTA0382,A,1,สัตตบรรณ ตีนเป็ด ก. ขนาดเล็ก (อายุ 1-2 ปี),2568,150,400,บาท/ต้น,L,–,ร้านขายต้นไม้ (ราคาขายปลีก)
1438,PLTA0382,A,1,สัตตบรรณ ตีนเป็ด ข. ขนาดกลาง (อายุ 2-3 ปี),2568,400,800,บาท/ต้น,L,800,ร้านขายต้นไม้ (ราคาขายปลีก)
1439,PLTA0382,A,1,สัตตบรรณ ตีนเป็ด ค. ขนาดใหญ่ (อายุ 3 ปีขึ้นไป),2568,800,2000,บาท/ต้น,L,"2,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1440,PLTA0383,A,1,สาเก,2568,300,1000,บาท/ต้น,L,"1,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1441,PLTA0384,A,1,สาคู,2568,30,100,บาท/ต้น,L,100,ร้านขายต้นไม้ (ราคาขายปลีก)
1442,PLTA0385,A,1,สารภี,2568,500,2500,บาท/ต้น,L,"2,500",ร้านขายต้นไม้ (ราคาขายปลีก)
1443,PLTA0386,A,1,สาละ,2568,300,1000,บาท/ต้น,L,"1,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1444,PLTA0387,A,1,สาลี่,2568,200,600,บาท/ต้น,L,600,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1445,PLTA0388,A,1,สาแล สะแล,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1446,PLTA0389,A,1,สิเหล็ง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1447,PLTA0390,A,1,สีเสียด,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1448,PLTA0391,A,1,สุพรรณิการ์ ฝ้ายคำ,2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1449,PLTA0392,A,1,เสลา,2568,200,700,บาท/ต้น,L,700,ร้านขายต้นไม้ (ราคาขายปลีก)
1450,PLTA0393,A,1,เสม็ด,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1451,PLTA0394,A,1,เสี้ยว,2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1452,PLTA0395,A,1,แสงจันทร์,2568,300,1000,บาท/ต้น,L,"1,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1453,PLTA0396,A,1,แสม,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1454,PLTA0397,A,1,แสมสาร,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1455,PLTA0398,A,1,โสก,2568,150,500,บาท/ต้น,L,500,ร้านขายต้นไม้ (ราคาขายปลีก)
1456,PLTA0399,A,1,ใส้กา,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1457,PLTA0400,A,1,หมาก,2568,200,800,บาท/ต้น,L,800,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1458,PLTA0401,A,1,หมากเขียว,2568,500,2000,บาท/กอ,L,"2,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1459,PLTA0402,A,1,หมากเล็กหมากน้อย,2568,50,150,บาท/ต้น,L,150,ร้านขายต้นไม้ (ราคาขายปลีก)
1460,PLTA0403,A,1,หมากเหลือง,2568,1000,4000,บาท/กอ,L,"4,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1461,PLTA0404,A,1,หมากแดง,2568,1500,5000,บาท/กอ,L,"5,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1462,PLTA0405,A,1,หมากนวล,2568,300,1000,บาท/ต้น,L,"1,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1463,PLTA0406,A,1,หมากนางหวาน,2568,50,150,บาท/ต้น,L,150,ร้านขายต้นไม้ (ราคาขายปลีก)
1464,PLTA0407,A,1,หมากพิพวน,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1465,PLTA0408,A,1,หมากยาง มะยาง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1466,PLTA0409,A,1,หมากสง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1467,PLTA0410,A,1,หมี่,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1468,PLTA0411,A,1,หยี (นางดำ),2568,150,600,บาท/ต้น,L,600,ร้านขายต้นไม้ (ราคาขายปลีก)
1469,PLTA0412,A,1,หว้า,2568,200,700,บาท/ต้น,L,700,ร้านขายต้นไม้ (ราคาขายปลีก)
1470,PLTA0413,A,1,หวาย,2568,100,400,บาท/กอ,L,400,ตลาดสี่มุมเมือง (ราคาขายส่ง)
1471,PLTA0414,A,1,หวายเขียว,2568,150,500,บาท/ต้น,L,500,ตลาดสี่มุมเมือง (ราคาขายส่ง)
1472,PLTA0415,A,1,หางนกยูง ก. ความสูงไม่เกิน 3 เมตร,2568,400,1000,บาท/ต้น,L,"1,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1473,PLTA0415,A,1,หางนกยูง ข. ความสูงตั้งแต่ 3 เมตรขึ้นไป,2568,1000,3000,บาท/ต้น,L,"3,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1474,PLTA0416,A,1,หางนกยูงฝรั่ง,2568,300,1500,บาท/ต้น,L,"1,500",ร้านขายต้นไม้ (ราคาขายปลีก)
1475,PLTA0417,A,1,หูกระจง,2568,300,1200,บาท/ต้น,L,"1,200",ร้านขายต้นไม้ (ราคาขายปลีก)
1476,PLTA0418,A,1,หูกวาง ก. ความสูงไม่เกิน 3 เมตร,2568,300,800,บาท/ต้น,L,800,ร้านขายต้นไม้ (ราคาขายปลีก)
1477,PLTA0418,A,1,หูกวาง ข. ความสูงตั้งแต่ 3 เมตรขึ้นไป,2568,800,2000,บาท/ต้น,L,"2,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1478,PLTA0419,A,0,เหรียง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1479,PLTA0420,A,1,เหลี่ยม,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1480,PLTA0421,A,1,องุ่น,2568,400,1200,บาท/ค้าง,L,"1,200",สศก. (ราคาเกษตรกร)
1481,PLTA0422,A,1,อบเชย,2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1482,PLTA0423,A,1,อโศก อโศกอินเดีย,2568,150,600,บาท/ต้น,L,600,ร้านขายต้นไม้ (ราคาขายปลีก)
1483,PLTA0424,A,1,อ้อยช้าง,2568,200,600,บาท/ต้น,L,600,ร้านขายต้นไม้ (ราคาขายปลีก)
1484,PLTA0425,A,1,อินทนิล,2568,300,1200,บาท/ต้น,L,"1,200",ร้านขายต้นไม้ (ราคาขายปลีก)
1485,PLTA0426,A,1,อินทผาลัม,2568,2000,8000,บาท/ต้น,L,"8,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1486,PLTA0427,A,1,อินทรี,2568,200,600,บาท/ต้น,L,600,ร้านขายต้นไม้ (ราคาขายปลีก)
1487,PLTA0428,A,1,อุมัง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1488,PLTA0429,A,0,แอปเปิ้ล,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1489,PLTA0430,A,1,แอปเปิ้ลพันธุ์ดี,2568,500,2000,บาท/ต้น,L,"2,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1490,PLTA0431,A,1,แอปเปิ้ลพันธุ์ทั่วไป,2568,200,600,บาท/ต้น,L,600,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1491,PLTA0432,A,1,แอปเปิ้ลสตาร์,2568,200,600,บาท/ต้น,L,600,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1492,PLTB0001,B,1,กระจ่างฟ้า,2568,,,–,S,–,ไม่มีข้อมูลตลาด
1493,PLTB0002,B,1,กระเจี๊ยบเขียว,2568,50,80,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1494,PLTB0003,B,1,กระเจี๊ยบแดง,2568,50,80,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1495,PLTB0004,B,1,กระชาย,2568,25,60,บาท/กก.,S,–,ตลาดสมุนไพร/สศก. (ราคาขายส่ง)
1496,PLTB0005,B,1,กระเทียม,2568,16,16,บาท/กก. (สศก. 2567),S,–,สศก. 2567 (ราคาเกษตรกร)
1497,PLTB0006,B,1,กระเทียมเถา,2568,20,50,บาท/กก.,S,–,ตลาดสด (ราคาขายปลีก)
1498,PLTB0007,B,1,กระเพรา โหระพา แมงลัก สาระแหน่,2568,30,60,บาท/กก.,S,–,ตลาดไท/สศก. (ราคาขายส่ง)
1499,PLTB0008,B,1,กล้วย,2568,30,55,บาท/กก.,S,–,ตลาดไท 2568 (ราคาขายส่ง)
1500,PLTB0009,B,1,กล้วยก้ามปู (ก้ามกุ้ง เฮลิโคเนีย),2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1501,PLTB0010,B,1,กล้วยไข่,2568,30,55,บาท/กก.,S,–,ตลาดไท 2568 (ราคาขายส่ง)
1502,PLTB0011,B,1,กล้วยหอม,2568,30,55,บาท/กก.,S,–,ตลาดไท 2568 (ราคาขายส่ง)
1503,PLTB0012,B,1,"กวนอิมเงิน , กวักอิมทอง",2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1504,PLTB0013,B,1,กะสัง,2568,20,50,บาท/กก.,S,–,ตลาดสมุนไพร (ราคาขายส่ง)
1505,PLTB0014,B,1,กันภัย (ถั่วแปบช้าง),2568,20,45,บาท/กก.,S,–,ตลาดค้าส่ง (ราคาขายส่ง)
1506,PLTB0015,B,1,กุหลาบ,2568,50,300,บาท/ต้น,S,50,สวนเพาะชำ/ปากคลองตลาด (ราคาขายปลีก)
1507,PLTB0016,B,1,เกล็ดแก้ว,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1508,PLTB0017,B,1,แก้วมังกร (จ่ายพร้อมหลักซีเมนต์),2568,25,50,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1509,PLTB0018,B,1,แก้วหน้าม้า,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1510,PLTB0019,B,1,โกสน,2568,80,400,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1511,PLTB0019,B,1,โกสน,2568,80,400,บาท/ต้น,M,200,สวนเพาะชำ (ราคาขายปลีก)
1512,PLTB0019,B,1,โกสน,2568,80,400,บาท/ต้น,L,500,สวนเพาะชำ (ราคาขายปลีก)
1513,PLTB0020,B,1,ขมิ้น,2568,25,60,บาท/กก. (ตลาดเจ๊แป๊ด: 60 บ./กก. 2568),S,–,ตลาดสมุนไพร/สศก. 2568 (ราคาขายส่ง)
1514,PLTB0021,B,1,ข่า,2568,25,45,บาท/กก. (ข่าอ่อน: 80 บ. ตลาดเจ๊แป๊ด 2568),S,–,ตลาดไท/สศก. 2568 (ราคาขายส่ง)
1515,PLTB0022,B,1,ขาไก่,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1516,PLTB0023,B,1,ข้าวเจ้า,2568,10000,17500,บาท/ตัน (ข้าวหอมมะลิ 105),S,–,สศก./กรมพาณิชย์ 2567 (ราคาเกษตรกร)
1517,PLTB0024,B,1,ข้าวโพด,2568,7.05,9.8,บาท/กก. (กรมพาณิชย์ 2568/69),S,–,ครม./นบขพ. 2568 (ราคาเกษตรกร)
1518,PLTB0025,B,1,ข้าวโพดหวาน,2568,8,15,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1519,PLTB0026,B,1,ข้าวฟ่าง,2568,8,12,บาท/กก.,S,–,ตลาดค้าส่ง (ราคาขายส่ง)
1520,PLTB0027,B,1,ข้าวเหนียว,2568,10000,15000,บาท/ตัน,S,–,สศก./กรมพาณิชย์ (ราคาเกษตรกร)
1521,PLTB0028,B,1,ขิง,2568,25,80,บาท/กก. (ขิงอ่อน/ขิงแก่),S,–,ตลาดไท/สศก. 2568 (ราคาขายส่ง)
1522,PLTB0029,B,1,ขิงแดง,2568,30,100,บาท/กก.,S,–,ตลาดสมุนไพร (ราคาขายส่ง)
1523,PLTB0030,B,1,เข็ม,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1524,PLTB0030,B,1,เข็ม,2568,100,500,บาท/ต้น,M,300,สวนเพาะชำ (ราคาขายปลีก)
1525,PLTB0030,B,1,เข็ม,2568,100,500,บาท/ต้น,L,700,สวนเพาะชำ (ราคาขายปลีก)
1526,PLTB0031,B,1,คันทรง,2568,100,400,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1527,PLTB0032,B,1,ค่าหลวง,2568,,,–,S,–,ไม่มีข้อมูลตลาด
1528,PLTB0033,B,1,แคนตาลูป,2568,30,80,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1529,PLTB0034,B,1,งา,2568,50,90,บาท/กก.,S,–,สศก./ตลาดค้าส่ง (ราคาเกษตรกร)
1530,PLTB0035,B,1,งาช้าง,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1531,PLTB0036,B,1,เงินเต็มบ้าน,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1532,PLTB0037,B,1,ฉัตรพระอินทร์ เทียนป่า เสกกษัตริย์ จ่อฟ้า นางอั้วโคก,2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1533,PLTB0038,B,1,ชมนาด,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1534,PLTB0039,B,1,ชมพูนาค,2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1535,PLTB0040,B,1,ชวนชม,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1536,PLTB0041,B,1,ช้องนาง,2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1537,PLTB0042,B,1,ช่ออินทนิล,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1538,PLTB0043,B,1,ซองออฟจาไมก้า (อินเดีย),2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1539,PLTB0044,B,1,ดีปลี,2568,50,150,บาท/กก. (แห้ง),S,–,ตลาดสมุนไพร (ราคาขายส่ง)
1540,PLTB0045,B,1,ต้นหญ้า (ชาย),2568,40,120,บาท/ตร.ม.,S,40,สวนเพาะชำ (ราคาขายปลีก)
1541,PLTB0046,B,1,ต้นหญ้า (ประดับ),2568,40,120,บาท/ตร.ม.,S,40,สวนเพาะชำ (ราคาขายปลีก)
1542,PLTB0047,B,1,ต้นหอม,2568,20,40,บาท/กก.,S,–,ตลาดสด (ราคาขายปลีก)
1543,PLTB0048,B,1,ต้นหอมหัวใหญ่,2568,25,60,บาท/กก.,S,–,สศก./กรมพาณิชย์ 2567 (ราคาเกษตรกร)
1544,PLTB0049,B,1,ต้อยติ่งเทศ ต้อยติ่งน้ำ,2568,30,100,บาท/ต้น,S,30,สวนเพาะชำ (ราคาขายปลีก)
1545,PLTB0050,B,1,ตะไคร้,2568,20,45,บาท/กก. (ตลาดเจ๊แป๊ด: 30 บ. 2568),S,–,ตลาดไท 2568 (ราคาขายส่ง)
1546,PLTB0051,B,1,ตะบองเพชร,2568,50,300,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1547,PLTB0052,B,1,ตีนตุ๊กแก (พันธุ์ไม้เลื้อย),2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1548,PLTB0053,B,1,เตย เตยหอม,2568,20,40,บาท/กก. (ใบ),S,50,ตลาดสด (ราคาขายปลีก)
1549,PLTB0053,B,1,เตย เตยหอม,2568,20,40,บาท/กก. (ใบ),M,150,ตลาดสด (ราคาขายปลีก)
1550,PLTB0053,B,1,เตย เตยหอม,2568,20,40,บาท/กก. (ใบ),L,400,ตลาดสด (ราคาขายปลีก)
1551,PLTB0054,B,1,เตยด่าง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1552,PLTB0055,B,1,เตยหนาม,2568,30,100,บาท/ต้น,S,30,สวนเพาะชำ (ราคาขายปลีก)
1553,PLTB0056,B,1,แตงกวา แตงร้าน,2568,8,15,บาท/กก.,S,–,ตลาดไท (ราคาขายส่ง)
1554,PLTB0057,B,1,แตงกวาฝรั่ง,2568,8,15,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1555,PLTB0058,B,1,แตงโม,2568,5,12,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1556,PLTB0059,B,1,ถั่ว,2568,20,45,บาท/กก.,S,–,ตลาดไท/กรมพาณิชย์ (ราคาขายส่ง)
1557,PLTB0060,B,1,ถั่วเขียวผิวดำ,2568,20,40,บาท/กก.,S,–,ตลาดค้าส่ง (ราคาขายส่ง)
1558,PLTB0061,B,1,ถั่วแขก,2568,20,45,บาท/กก.,S,–,ตลาดไท (ราคาขายส่ง)
1559,PLTB0062,B,1,ถั่วแดง ถั่วดำ ถั่วเขียว,2568,20,40,บาท/กก.,S,–,ตลาดค้าส่ง (ราคาขายส่ง)
1560,PLTB0063,B,1,ถั่วฝักยาว,2568,20,45,บาท/กก.,S,–,ตลาดไท/กรมพาณิชย์ (ราคาขายส่ง)
1561,PLTB0064,B,1,ถั่วลันเตา,2568,25,60,บาท/กก.,S,–,ตลาดไท (ราคาขายส่ง)
1562,PLTB0065,B,1,ถั่วสิสง,2568,30,55,บาท/กก.,S,–,สศก./ตลาดค้าส่ง (ราคาเกษตรกร)
1563,PLTB0066,B,1,ถั่วเหลือง,2568,15,25,บาท/กก.,S,–,สศก./กรมพาณิชย์ 2568 (ราคาเกษตรกร)
1564,PLTB0067,B,1,ถั่วแระ,2568,20,45,บาท/กก.,S,–,ตลาดไท (ราคาขายส่ง)
1565,PLTB0068,B,1,ทานตะวัน,2568,8,15,บาท/กก. (เมล็ด),S,–,ตลาดค้าส่ง (ราคาขายส่ง)
1566,PLTB0069,B,1,ทองพันช่าง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1567,PLTB0070,B,1,นาบัว,2568,30,150,บาท/ต้น,S,30,สวนเพาะชำ/ตลาดสด (ราคาขายปลีก)
1568,PLTB0071,B,1,นีออน,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1569,PLTB0071,B,1,นีออน,2568,50,200,บาท/ต้น,M,150,สวนเพาะชำ (ราคาขายปลีก)
1570,PLTB0071,B,1,นีออน,2568,50,200,บาท/ต้น,L,400,สวนเพาะชำ (ราคาขายปลีก)
1571,PLTB0072,B,1,บวบ,2568,10,20,บาท/กก.,S,–,ตลาดสด (ราคาขายปลีก)
1572,PLTB0073,B,1,บัลลังค์ทอง เงิน,2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1573,PLTB0074,B,1,ปอ ปอแก้ว ปอกระสา,2568,8,15,บาท/กก. (เส้นใย),S,–,ตลาดอุตสาหกรรม (ราคาขายส่ง)
1574,PLTB0075,B,1,ปาล์มเหลี่ยม,2568,200,1000,บาท/ต้น,S,200,สวนเพาะชำ (ราคาขายปลีก)
1575,PLTB0076,B,1,ผักกวางตุ้ง,2568,6,14,บาท/กก.,S,–,ตลาดไท 2568 (ราคาขายส่ง)
1576,PLTB0077,B,1,ผักกาดขาว,2568,6,14,บาท/กก.,S,–,ตลาดไท 2568 (ราคาขายส่ง)
1577,PLTB0078,B,1,ผักกาดเขียว,2568,6,14,บาท/กก.,S,–,ตลาดไท 2568 (ราคาขายส่ง)
1578,PLTB0079,B,1,ผักคะน้า,2568,8,20,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1579,PLTB0080,B,1,ผักบุ้ง,2568,8,12,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง 2568 (ราคาขายส่ง)
1580,PLTB0081,B,1,ผักเอียด,2568,10,30,บาท/กก.,S,–,ตลาดสด (ราคาขายปลีก)
1581,PLTB0082,B,1,เผือก,2568,15,35,บาท/กก.,S,–,ตลาดไท/สศก. (ราคาขายส่ง)
1582,PLTB0083,B,1,ฝ้าย,2568,8,15,บาท/กก. (เส้นใย),S,–,ตลาดฝ้าย/โรงงาน (ราคาเกษตรกร)
1583,PLTB0084,B,1,พญากาสัก เขืองหูช้าง เขืองหูม้า ตองสาก ตาลปัตรฤาษี,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1584,PLTB0085,B,1,พริก,2568,35,120,บาท/กก. (พริกขี้หนู/ชี้ฟ้า),S,–,ตลาดไท/กรมพาณิชย์ 2568 (ราคาขายส่ง)
1585,PLTB0086,B,1,พลับพลึง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1586,PLTB0087,B,1,พลู,2568,35,60,บาท/กก. (ใบ),S,–,ตลาดสด (ราคาขายปลีก)
1587,PLTB0088,B,1,พวงแก้ว,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1588,PLTB0088,B,1,พวงแก้ว,2568,100,500,บาท/ต้น,M,300,สวนเพาะชำ (ราคาขายปลีก)
1589,PLTB0088,B,1,พวงแก้ว,2568,100,500,บาท/ต้น,L,800,สวนเพาะชำ (ราคาขายปลีก)
1590,PLTB0089,B,1,พวงโกเมน,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1591,PLTB0089,B,1,พวงโกเมน,2568,100,500,บาท/ต้น,M,300,สวนเพาะชำ (ราคาขายปลีก)
1592,PLTB0089,B,1,พวงโกเมน,2568,100,500,บาท/ต้น,L,800,สวนเพาะชำ (ราคาขายปลีก)
1593,PLTB0090,B,1,พวงคราม,2568,80,400,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1594,PLTB0090,B,1,พวงคราม,2568,80,400,บาท/ต้น,M,250,สวนเพาะชำ (ราคาขายปลีก)
1595,PLTB0090,B,1,พวงคราม,2568,80,400,บาท/ต้น,L,700,สวนเพาะชำ (ราคาขายปลีก)
1596,PLTB0091,B,1,พวงชมพู,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1597,PLTB0091,B,1,พวงชมพู,2568,100,500,บาท/ต้น,M,300,สวนเพาะชำ (ราคาขายปลีก)
1598,PLTB0091,B,1,พวงชมพู,2568,100,500,บาท/ต้น,L,800,สวนเพาะชำ (ราคาขายปลีก)
1599,PLTB0092,B,1,พวงแสด,2568,80,400,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1600,PLTB0092,B,1,พวงแสด,2568,80,400,บาท/ต้น,M,250,สวนเพาะชำ (ราคาขายปลีก)
1601,PLTB0092,B,1,พวงแสด,2568,80,400,บาท/ต้น,L,700,สวนเพาะชำ (ราคาขายปลีก)
1602,PLTB0093,B,1,พวงหยก,2568,80,400,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
